x,y,thickness,surface,bed,mask
153160.38961038954,-2237875.0,2840.1345,2768.1675,-71.96714,2
173065.5844155844,-2237875.0,2891.9849,2814.4578,-77.5269,2
192970.7792207792,-2237875.0,2930.3499,2860.8113,-69.53848,2
212875.974025974,-2237875.0,2943.172,2903.1968,-39.975327,2
232781.16883116885,-2237875.0,2909.7434,2938.896,29.152508,2
252686.3636363636,-2237875.0,2835.4744,2970.5664,135.09187,2
272591.55844155845,-2237875.0,2811.5535,2992.5413,180.9878,2
292496.7532467532,-2237875.0,2747.4673,2975.3975,227.93045,2
312401.94805194804,-2237875.0,2608.0413,2932.5334,324.49207,2
332307.14285714284,-2237875.0,2394.577,2867.3708,472.79395,2
352212.33766233764,-2237875.0,2128.3086,2775.9236,647.6151,2
372117.53246753244,-2237875.0,1797.9779,2639.9802,842.00226,2
392022.72727272724,-2237875.0,1796.2078,2473.8481,677.6405,2
411927.92207792203,-2237875.0,1574.5802,2301.9033,727.3231,2
431833.1168831169,-2237875.0,1054.9343,2047.428,992.4936,2
451738.31168831163,-2237875.0,1241.8281,1858.8518,617.02356,2
471643.5064935065,-2237875.0,936.676,1635.2537,698.57764,2
491548.70129870134,-2237875.0,371.70813,1713.6597,1341.9514,2
511453.8961038961,-2237875.0,367.30588,2169.8423,1802.5363,2
531359.0909090908,-2237875.0,465.8626,2243.1362,1777.2734,2
551264.2857142857,-2237875.0,309.7304,2384.2495,2074.519,2
571169.4805194805,-2237875.0,643.4081,1531.6115,888.20337,2
591074.6753246753,-2237875.0,340.59433,1692.096,1351.5017,2
610979.8701298701,-2237875.0,47.317947,2218.5815,2171.2637,2
630885.0649350649,-2237875.0,12.943241,1998.1693,1985.2261,2
650790.2597402597,-2237875.0,61.04991,1195.4819,1134.4321,2
670695.4545454546,-2237875.0,12.032106,958.50934,946.47723,2
690600.6493506493,-2237875.0,3.1998525,541.23065,534.4463,2
710505.8441558442,-2237875.0,0.3408747,105.84711,51.130608,0
730411.0389610389,-2237875.0,0.00221794,2.20014,-221.86493,0
750316.2337662338,-2237875.0,0.0,0.0,-264.59305,0
770221.4285714285,-2237875.0,0.0,0.0,-301.67078,0
790126.6233766234,-2237875.0,0.0,0.0,-301.93988,0
810031.8181818181,-2237875.0,0.0,0.0,-581.644,0
829937.012987013,-2237875.0,0.0,0.0,-1218.7179,0
849842.2077922078,-2237875.0,0.0,0.0,-1448.3945,0
869747.4025974026,-2237875.0,0.0,0.0,-1435.6243,0
-643047.4025974027,-2217933.695652174,0.0,0.0,-1812.8799,0
-623142.2077922078,-2217933.695652174,0.0,0.0,-1721.133,0
-603237.012987013,-2217933.695652174,0.0,0.0,-1621.4584,0
-583331.8181818181,-2217933.695652174,0.0,0.0,-1503.2527,0
-563426.6233766235,-2217933.695652174,0.0,0.0,-1104.5449,0
-543521.4285714286,-2217933.695652174,0.0,0.0,-533.64185,0
-523616.23376623384,-2217933.695652174,0.0,0.0,-296.9867,0
-503711.038961039,-2217933.695652174,0.0,0.0,-264.60394,0
-483805.8441558442,-2217933.695652174,0.0,0.0,-233.61258,0
-463900.6493506494,-2217933.695652174,0.0,0.0,-192.66885,0
-443995.4545454546,-2217933.695652174,0.0,0.0,-160.10909,0
-424090.2597402598,-2217933.695652174,0.0,0.0,-202.26639,0
-404185.064935065,-2217933.695652174,0.0,0.0,-243.79916,0
-384279.8701298702,-2217933.695652174,0.0,0.0,-182.6084,0
-364374.6753246754,-2217933.695652174,0.0,52.0325,0.50499535,0
-344469.48051948054,-2217933.695652174,0.539567,206.75897,192.74477,0
-324564.28571428574,-2217933.695652174,4.890341,482.28458,476.66724,1
-304659.09090909094,-2217933.695652174,59.17593,773.985,714.80896,2
-284753.89610389614,-2217933.695652174,1.1037005,358.9748,356.7337,1
-264848.70129870134,-2217933.695652174,0.0,17.223948,-116.36136,0
-244943.50649350655,-2217933.695652174,0.0,181.34377,43.12743,0
-225038.31168831172,-2217933.695652174,0.0,234.5985,132.30917,0
-205133.11688311692,-2217933.695652174,6.4498224,380.21606,373.7172,1
-185227.92207792212,-2217933.695652174,507.94763,874.5682,366.62054,2
-165322.7272727273,-2217933.695652174,921.9219,1181.9165,259.99463,2
-145417.5324675325,-2217933.695652174,1155.792,1387.1111,231.319,2
-125512.33766233773,-2217933.695652174,1347.687,1573.4006,225.71362,2
-105607.1428571429,-2217933.695652174,1636.6917,1732.9233,96.231674,2
-85701.94805194804,-2217933.695652174,1917.1611,1857.8485,-59.31253,2
-65796.7532467533,-2217933.695652174,2050.3313,1957.3711,-92.960266,2
-45891.558441558445,-2217933.695652174,2051.5378,2058.713,7.175032,2
-25986.363636363705,-2217933.695652174,2124.8564,2150.9172,26.060516,2
-6081.168831168849,-2217933.695652174,2217.1782,2242.934,25.755964,2
13824.02597402595,-2217933.695652174,2361.1096,2321.3008,-39.808723,2
33729.22077922075,-2217933.695652174,2444.5654,2401.8657,-42.69983,2
53634.41558441555,-2217933.695652174,2479.8267,2473.5723,-6.2543354,2
73539.61038961035,-2217933.695652174,2519.9746,2548.3252,28.350296,2
93444.8051948052,-2217933.695652174,2698.2188,2616.671,-81.547714,2
113349.99999999994,-2217933.695652174,2825.629,2676.0977,-149.53163,2
133255.1948051948,-2217933.695652174,2826.488,2731.3096,-95.17859,2
153160.38961038954,-2217933.695652174,2862.7002,2790.649,-72.051094,2
173065.5844155844,-2217933.695652174,3003.8071,2839.8862,-163.92114,2
192970.7792207792,-2217933.695652174,3052.3843,2883.1987,-169.18546,2
212875.974025974,-2217933.695652174,3003.4226,2921.8647,-81.55795,2
232781.16883116885,-2217933.695652174,2946.1367,2959.0159,12.879064,2
252686.3636363636,-2217933.695652174,2902.7332,2990.2815,87.54846,2
272591.55844155845,-2217933.695652174,2841.246,3010.139,168.89279,2
292496.7532467532,-2217933.695652174,2737.4907,2991.1423,253.65152,2
312401.94805194804,-2217933.695652174,2682.5698,2950.0056,267.4359,2
332307.14285714284,-2217933.695652174,2482.0947,2893.9355,411.841,2
352212.33766233764,-2217933.695652174,2137.445,2817.076,679.631,2
372117.53246753244,-2217933.695652174,1874.7867,2701.2952,826.5084,2
392022.72727272724,-2217933.695652174,1593.0261,2587.3015,994.2755,2
411927.92207792203,-2217933.695652174,1266.3304,2467.8867,1201.5562,2
431833.1168831169,-2217933.695652174,1076.992,2185.104,1108.112,2
451738.31168831163,-2217933.695652174,1093.2405,2110.6724,1017.4318,2
471643.5064935065,-2217933.695652174,686.17426,2000.0795,1313.9053,2
491548.70129870134,-2217933.695652174,585.4381,2037.1509,1451.7128,2
511453.8961038961,-2217933.695652174,601.29346,2434.5083,1833.2148,2
531359.0909090908,-2217933.695652174,457.36267,2476.6284,2019.2659,2
551264.2857142857,-2217933.695652174,187.52608,2296.205,2108.679,2
571169.4805194805,-2217933.695652174,461.872,1750.7146,1288.8425,2
591074.6753246753,-2217933.695652174,875.98083,1632.4507,756.4698,2
610979.8701298701,-2217933.695652174,198.34178,2061.2637,1862.9219,2
630885.0649350649,-2217933.695652174,33.562508,1854.9332,1821.3706,2
650790.2597402597,-2217933.695652174,144.84077,1480.2867,1335.4459,2
670695.4545454546,-2217933.695652174,34.771366,1515.6863,1480.9148,2
690600.6493506493,-2217933.695652174,0.73963726,1185.9362,1185.1965,2
710505.8441558442,-2217933.695652174,0.52822256,596.5356,595.15186,2
730411.0389610389,-2217933.695652174,0.079398185,201.88928,167.46402,0
750316.2337662338,-2217933.695652174,0.0014242047,15.482561,-160.32455,0
770221.4285714285,-2217933.695652174,0.0,0.0,-236.24309,0
790126.6233766234,-2217933.695652174,0.0,0.0,-259.685,0
810031.8181818181,-2217933.695652174,0.0,0.0,-383.7749,0
829937.012987013,-2217933.695652174,0.0,0.0,-1022.7525,0
849842.2077922078,-2217933.695652174,0.0,0.0,-1410.0945,0
869747.4025974026,-2217933.695652174,0.0,0.0,-1477.2634,0
-643047.4025974027,-2197992.3913043477,0.0,0.0,-1837.7197,0
-623142.2077922078,-2197992.3913043477,0.0,0.0,-1760.5463,0
-603237.012987013,-2197992.3913043477,0.0,0.0,-1648.0979,0
-583331.8181818181,-2197992.3913043477,0.0,0.0,-1566.7708,0
-563426.6233766235,-2197992.3913043477,0.0,0.0,-1400.1663,0
-543521.4285714286,-2197992.3913043477,0.0,0.0,-811.11566,0
-523616.23376623384,-2197992.3913043477,0.0,0.0,-342.79175,0
-503711.038961039,-2197992.3913043477,0.0,0.0,-280.7257,0
-483805.8441558442,-2197992.3913043477,0.0,0.0,-235.26605,0
-463900.6493506494,-2197992.3913043477,0.0,0.0,-206.41968,0
-443995.4545454546,-2197992.3913043477,0.0,0.0,-215.58383,0
-424090.2597402598,-2197992.3913043477,0.0,0.0,-222.49226,0
-404185.064935065,-2197992.3913043477,0.0,0.0,-163.90405,0
-384279.8701298702,-2197992.3913043477,0.01330844,88.48406,37.133522,0
-364374.6753246754,-2197992.3913043477,2.9839578,369.29016,364.18668,1
-344469.48051948054,-2197992.3913043477,3.823375,493.23566,489.0156,1
-324564.28571428574,-2197992.3913043477,22.089273,735.4757,713.38336,1
-304659.09090909094,-2197992.3913043477,104.76909,1115.5399,1010.77075,2
-284753.89610389614,-2197992.3913043477,5.3899183,481.88385,475.66165,1
-264848.70129870134,-2197992.3913043477,0.0,36.008965,-183.52779,0
-244943.50649350655,-2197992.3913043477,0.0,73.702545,-178.78165,0
-225038.31168831172,-2197992.3913043477,0.0,162.50842,91.3783,1
-205133.11688311692,-2197992.3913043477,48.545,181.6723,60.837013,0
-185227.92207792212,-2197992.3913043477,552.9532,676.74207,123.78891,2
-165322.7272727273,-2197992.3913043477,945.5506,1113.998,168.44731,2
-145417.5324675325,-2197992.3913043477,1137.7109,1402.6586,264.9477,2
-125512.33766233773,-2197992.3913043477,1331.201,1616.1127,284.91165,2
-105607.1428571429,-2197992.3913043477,1611.9458,1778.5453,166.5996,2
-85701.94805194804,-2197992.3913043477,1876.3268,1908.822,32.49521,2
-65796.7532467533,-2197992.3913043477,2056.7827,2007.7266,-49.056175,2
-45891.558441558445,-2197992.3913043477,2114.5747,2098.9614,-15.613119,2
-25986.363636363705,-2197992.3913043477,2211.8647,2192.1035,-19.761387,2
-6081.168831168849,-2197992.3913043477,2376.021,2278.9543,-97.06685,2
13824.02597402595,-2197992.3913043477,2434.3071,2356.6682,-77.63877,2
33729.22077922075,-2197992.3913043477,2494.3774,2440.7468,-53.6306,2
53634.41558441555,-2197992.3913043477,2571.224,2512.3696,-58.854263,2
73539.61038961035,-2197992.3913043477,2646.088,2579.3198,-66.76837,2
93444.8051948052,-2197992.3913043477,2654.6948,2643.559,-11.135861,2
113349.99999999994,-2197992.3913043477,2702.168,2702.6584,0.49051428,2
133255.1948051948,-2197992.3913043477,2854.9287,2758.8613,-96.06763,2
153160.38961038954,-2197992.3913043477,2908.9546,2814.5066,-94.44792,2
173065.5844155844,-2197992.3913043477,2968.323,2863.3516,-104.971275,2
192970.7792207792,-2197992.3913043477,3008.8843,2904.9648,-103.91965,2
212875.974025974,-2197992.3913043477,3051.7363,2944.6113,-107.12506,2
232781.16883116885,-2197992.3913043477,3010.4841,2981.1855,-29.298735,2
252686.3636363636,-2197992.3913043477,2993.4653,3009.603,16.137726,2
272591.55844155845,-2197992.3913043477,2991.8457,3027.3752,35.529716,2
292496.7532467532,-2197992.3913043477,2941.961,3011.906,69.9452,2
312401.94805194804,-2197992.3913043477,2768.9722,2979.5303,210.55823,2
332307.14285714284,-2197992.3913043477,2545.234,2935.9255,390.69177,2
352212.33766233764,-2197992.3913043477,2199.8916,2879.6284,679.7367,2
372117.53246753244,-2197992.3913043477,1997.6652,2801.9695,804.3043,2
392022.72727272724,-2197992.3913043477,1584.5094,2725.4453,1140.936,2
411927.92207792203,-2197992.3913043477,1319.8306,2608.0698,1288.2394,2
431833.1168831169,-2197992.3913043477,1490.6637,2397.7703,907.1066,2
451738.31168831163,-2197992.3913043477,1240.7468,2343.1885,1102.4414,2
471643.5064935065,-2197992.3913043477,1038.491,2293.8167,1255.3259,2
491548.70129870134,-2197992.3913043477,803.76917,2290.2925,1486.5233,2
511453.8961038961,-2197992.3913043477,820.3682,2591.74,1771.3718,2
531359.0909090908,-2197992.3913043477,533.567,2548.9485,2015.3811,2
551264.2857142857,-2197992.3913043477,802.3814,1900.7484,1098.367,2
571169.4805194805,-2197992.3913043477,865.158,1721.8722,856.71423,2
591074.6753246753,-2197992.3913043477,976.7064,1711.9985,735.2921,2
610979.8701298701,-2197992.3913043477,3.3132544,2144.373,2141.0596,2
630885.0649350649,-2197992.3913043477,116.563095,1870.19,1753.6268,2
650790.2597402597,-2197992.3913043477,191.61613,1750.1897,1558.5736,2
670695.4545454546,-2197992.3913043477,90.925934,1548.4802,1457.5543,2
690600.6493506493,-2197992.3913043477,15.178171,1570.6366,1555.4585,2
710505.8441558442,-2197992.3913043477,0.90229166,851.6775,850.7752,2
730411.0389610389,-2197992.3913043477,0.66370785,758.2522,757.5885,2
750316.2337662338,-2197992.3913043477,3.3701088,150.6233,127.75168,0
770221.4285714285,-2197992.3913043477,0.0,0.0,-138.0535,0
790126.6233766234,-2197992.3913043477,0.0,0.0,-263.99136,0
810031.8181818181,-2197992.3913043477,0.0,0.0,-319.3903,0
829937.012987013,-2197992.3913043477,0.0,0.0,-531.98883,0
849842.2077922078,-2197992.3913043477,0.0,0.0,-1257.9941,0
869747.4025974026,-2197992.3913043477,0.0,0.0,-1485.739,0
-643047.4025974027,-2178051.086956522,0.0,0.0,-1853.7891,0
-623142.2077922078,-2178051.086956522,0.0,0.0,-1787.7263,0
-603237.012987013,-2178051.086956522,0.0,0.0,-1679.6697,0
-583331.8181818181,-2178051.086956522,0.0,0.0,-1546.0212,0
-563426.6233766235,-2178051.086956522,0.0,0.0,-1369.4856,0
-543521.4285714286,-2178051.086956522,0.0,0.0,-973.8689,0
-523616.23376623384,-2178051.086956522,0.0,0.0,-361.5063,0
-503711.038961039,-2178051.086956522,0.0,0.0,-284.1414,0
-483805.8441558442,-2178051.086956522,0.0,0.0,-237.30136,0
-463900.6493506494,-2178051.086956522,0.0,0.0,-209.00722,0
-443995.4545454546,-2178051.086956522,0.0,0.0,-187.84564,0
-424090.2597402598,-2178051.086956522,0.0,0.0,-139.55212,0
-404185.064935065,-2178051.086956522,0.0,0.0,-108.65747,0
-384279.8701298702,-2178051.086956522,0.01925014,69.822754,23.595924,0
-364374.6753246754,-2178051.086956522,3.4393344,495.99768,490.25366,1
-344469.48051948054,-2178051.086956522,15.364502,772.38354,757.0151,1
-324564.28571428574,-2178051.086956522,49.782406,1019.49756,969.7152,2
-304659.09090909094,-2178051.086956522,47.426537,986.64233,934.69604,1
-284753.89610389614,-2178051.086956522,0.46334442,90.81276,-193.96213,0
-264848.70129870134,-2178051.086956522,0.0,10.60796,-360.37817,0
-244943.50649350655,-2178051.086956522,0.0,100.788574,-76.01805,0
-225038.31168831172,-2178051.086956522,0.0,142.61954,-68.23526,0
-205133.11688311692,-2178051.086956522,125.421936,122.68065,-142.51999,1
-185227.92207792212,-2178051.086956522,509.3576,579.4164,70.05876,2
-165322.7272727273,-2178051.086956522,866.08167,1098.5408,232.45906,2
-145417.5324675325,-2178051.086956522,1089.884,1423.8035,333.91956,2
-125512.33766233773,-2178051.086956522,1379.1152,1666.9971,287.88184,2
-105607.1428571429,-2178051.086956522,1676.8384,1813.7532,136.9147,2
-85701.94805194804,-2178051.086956522,1825.377,1941.7703,116.393196,2
-65796.7532467533,-2178051.086956522,1966.2756,2048.31,82.034454,2
-45891.558441558445,-2178051.086956522,2073.0005,2139.3901,66.38977,2
-25986.363636363705,-2178051.086956522,2221.0552,2233.8477,12.792366,2
-6081.168831168849,-2178051.086956522,2325.9536,2312.8325,-13.121298,2
13824.02597402595,-2178051.086956522,2486.2644,2396.4473,-89.81709,2
33729.22077922075,-2178051.086956522,2486.9868,2469.5059,-17.48107,2
53634.41558441555,-2178051.086956522,2539.4238,2541.7144,2.2903366,2
73539.61038961035,-2178051.086956522,2597.4731,2608.6084,11.135616,2
93444.8051948052,-2178051.086956522,2771.7546,2675.541,-96.213715,2
113349.99999999994,-2178051.086956522,2784.895,2733.0232,-51.871975,2
133255.1948051948,-2178051.086956522,2857.1636,2791.7764,-65.38694,2
153160.38961038954,-2178051.086956522,2922.7388,2837.992,-84.74667,2
173065.5844155844,-2178051.086956522,2970.7292,2885.1362,-85.592964,2
192970.7792207792,-2178051.086956522,2985.7793,2927.3193,-58.459908,2
212875.974025974,-2178051.086956522,3074.0322,2968.1106,-105.921555,2
232781.16883116885,-2178051.086956522,3197.1255,3000.4482,-196.6773,2
252686.3636363636,-2178051.086956522,3060.5593,3028.5503,-32.009262,2
272591.55844155845,-2178051.086956522,3071.725,3046.8418,-24.883505,2
292496.7532467532,-2178051.086956522,3043.1338,3035.3345,-7.7995195,2
312401.94805194804,-2178051.086956522,2899.979,3009.4749,109.495804,2
332307.14285714284,-2178051.086956522,2696.4443,2974.5767,278.1325,2
352212.33766233764,-2178051.086956522,2406.5825,2938.493,531.91034,2
372117.53246753244,-2178051.086956522,1986.7148,2899.6653,912.95044,2
392022.72727272724,-2178051.086956522,1708.8806,2820.2817,1111.4011,2
411927.92207792203,-2178051.086956522,1641.321,2693.4897,1052.1687,2
431833.1168831169,-2178051.086956522,1690.2017,2561.4326,871.2311,2
451738.31168831163,-2178051.086956522,1592.137,2537.1997,945.06244,2
471643.5064935065,-2178051.086956522,1483.0002,2505.6292,1022.629,2
491548.70129870134,-2178051.086956522,1260.8688,2535.3381,1274.4694,2
511453.8961038961,-2178051.086956522,1123.0845,2553.7056,1430.621,2
531359.0909090908,-2178051.086956522,704.67487,2322.5454,1617.8706,2
551264.2857142857,-2178051.086956522,625.20953,2107.041,1481.8315,2
571169.4805194805,-2178051.086956522,488.20734,1954.3682,1466.1609,2
591074.6753246753,-2178051.086956522,782.05225,1812.8442,1030.7919,2
610979.8701298701,-2178051.086956522,356.52908,2066.3086,1709.7794,2
630885.0649350649,-2178051.086956522,138.01138,2296.6724,2158.661,2
650790.2597402597,-2178051.086956522,333.1275,2245.4602,1912.3326,2
670695.4545454546,-2178051.086956522,209.4892,2278.8628,2069.3735,2
690600.6493506493,-2178051.086956522,241.47107,1949.2684,1707.7974,2
710505.8441558442,-2178051.086956522,0.70443237,1472.8168,1472.1123,2
730411.0389610389,-2178051.086956522,39.68741,1262.202,1222.5146,2
750316.2337662338,-2178051.086956522,19.219215,502.14645,481.98764,2
770221.4285714285,-2178051.086956522,0.009841207,30.628616,-42.239655,0
790126.6233766234,-2178051.086956522,0.0,0.0,-238.52467,0
810031.8181818181,-2178051.086956522,0.0,0.0,-232.6114,0
829937.012987013,-2178051.086956522,0.0,0.0,-272.37643,0
849842.2077922078,-2178051.086956522,0.0,0.0,-739.9698,0
869747.4025974026,-2178051.086956522,0.0,0.0,-1426.9036,0
-643047.4025974027,-2158109.782608696,0.0,0.0,-1878.5608,0
-623142.2077922078,-2158109.782608696,0.0,0.0,-1790.6769,0
-603237.012987013,-2158109.782608696,0.0,0.0,-1668.6508,0
-583331.8181818181,-2158109.782608696,0.0,0.0,-1506.7256,0
-563426.6233766235,-2158109.782608696,0.0,0.0,-1226.9683,0
-543521.4285714286,-2158109.782608696,0.0,0.0,-862.9558,0
-523616.23376623384,-2158109.782608696,0.0,0.0,-389.14407,0
-503711.038961039,-2158109.782608696,0.0,0.0,-306.5926,0
-483805.8441558442,-2158109.782608696,0.0,0.0,-246.142,0
-463900.6493506494,-2158109.782608696,0.0,0.0,-199.33693,0
-443995.4545454546,-2158109.782608696,0.0,0.0,-165.15211,0
-424090.2597402598,-2158109.782608696,0.0,0.0,-136.1732,0
-404185.064935065,-2158109.782608696,0.0,0.0,-113.19104,0
-384279.8701298702,-2158109.782608696,0.0,1.9484899,-100.53595,0
-364374.6753246754,-2158109.782608696,0.46936715,412.17722,403.7271,1
-344469.48051948054,-2158109.782608696,5.835387,787.7604,781.92194,1
-324564.28571428574,-2158109.782608696,12.012872,1041.6152,1029.6023,1
-304659.09090909094,-2158109.782608696,11.382703,479.93582,330.59015,1
-284753.89610389614,-2158109.782608696,0.0,166.03752,-78.62072,0
-264848.70129870134,-2158109.782608696,5.002871,530.50604,524.08246,1
-244943.50649350655,-2158109.782608696,18.437325,687.1448,668.7028,1
-225038.31168831172,-2158109.782608696,4.314619,478.799,474.47943,1
-205133.11688311692,-2158109.782608696,130.06607,406.03406,275.96802,2
-185227.92207792212,-2158109.782608696,633.2722,802.4746,169.20244,2
-165322.7272727273,-2158109.782608696,866.444,1233.9362,367.49213,2
-145417.5324675325,-2158109.782608696,1174.4557,1503.4011,328.94547,2
-125512.33766233773,-2158109.782608696,1406.2378,1709.4811,303.24335,2
-105607.1428571429,-2158109.782608696,1654.6471,1848.909,194.26195,2
-85701.94805194804,-2158109.782608696,1816.6908,1979.5261,162.83542,2
-65796.7532467533,-2158109.782608696,2001.1395,2084.7056,83.56612,2
-45891.558441558445,-2158109.782608696,2005.8771,2181.774,175.89673,2
-25986.363636363705,-2158109.782608696,2141.5205,2280.2036,138.68323,2
-6081.168831168849,-2158109.782608696,2353.961,2356.6633,2.7022104,2
13824.02597402595,-2158109.782608696,2369.8428,2434.596,64.75307,2
33729.22077922075,-2158109.782608696,2432.3882,2506.963,74.574974,2
53634.41558441555,-2158109.782608696,2500.1895,2577.4058,77.216385,2
73539.61038961035,-2158109.782608696,2597.5176,2641.4568,43.939095,2
93444.8051948052,-2158109.782608696,2716.9878,2705.4268,-11.5611515,2
113349.99999999994,-2158109.782608696,2817.0984,2762.7454,-54.353172,2
133255.1948051948,-2158109.782608696,2858.8784,2814.7158,-44.162693,2
153160.38961038954,-2158109.782608696,2933.6675,2864.9697,-68.697975,2
173065.5844155844,-2158109.782608696,2975.3079,2910.579,-64.7288,2
192970.7792207792,-2158109.782608696,2978.5566,2949.619,-28.937912,2
212875.974025974,-2158109.782608696,3039.71,2990.191,-49.518948,2
232781.16883116885,-2158109.782608696,3099.149,3022.9363,-76.21253,2
252686.3636363636,-2158109.782608696,3084.6055,3050.2925,-34.313232,2
272591.55844155845,-2158109.782608696,3055.2935,3069.405,14.111709,2
292496.7532467532,-2158109.782608696,2990.9404,3062.339,71.39838,2
312401.94805194804,-2158109.782608696,2931.5764,3039.2095,107.63307,2
332307.14285714284,-2158109.782608696,2788.8823,3014.213,225.33066,2
352212.33766233764,-2158109.782608696,2603.4636,2981.4038,377.94003,2
372117.53246753244,-2158109.782608696,2478.4531,2932.749,454.29596,2
392022.72727272724,-2158109.782608696,2281.7986,2857.6206,575.82214,2
411927.92207792203,-2158109.782608696,2114.128,2774.4033,660.2757,2
431833.1168831169,-2158109.782608696,1960.63,2700.7683,740.1381,2
451738.31168831163,-2158109.782608696,1852.2764,2659.4282,807.1521,2
471643.5064935065,-2158109.782608696,1646.6128,2636.741,990.12823,2
491548.70129870134,-2158109.782608696,1519.4434,2625.9573,1106.5139,2
511453.8961038961,-2158109.782608696,1131.1078,2567.474,1436.3665,2
531359.0909090908,-2158109.782608696,768.9096,2435.2827,1666.373,2
551264.2857142857,-2158109.782608696,572.2533,2511.439,1939.1858,2
571169.4805194805,-2158109.782608696,331.13763,2425.3428,2094.205,2
591074.6753246753,-2158109.782608696,211.7669,2185.1946,1973.4277,2
610979.8701298701,-2158109.782608696,416.57867,2214.3557,1797.7771,2
630885.0649350649,-2158109.782608696,558.3125,2328.2964,1769.9841,2
650790.2597402597,-2158109.782608696,856.9233,2504.8057,1647.8823,2
670695.4545454546,-2158109.782608696,726.3844,2332.0273,1605.6428,2
690600.6493506493,-2158109.782608696,909.71094,2340.7026,1430.9916,2
710505.8441558442,-2158109.782608696,45.280693,1815.8203,1770.5396,2
730411.0389610389,-2158109.782608696,32.82667,1462.3284,1429.5017,2
750316.2337662338,-2158109.782608696,15.427316,727.056,711.6133,2
770221.4285714285,-2158109.782608696,0.099304385,199.17673,179.86978,0
790126.6233766234,-2158109.782608696,0.0,0.180913,-233.40047,0
810031.8181818181,-2158109.782608696,0.0,0.0,-360.85056,0
829937.012987013,-2158109.782608696,0.0,0.0,-317.49622,0
849842.2077922078,-2158109.782608696,0.0,0.0,-477.5761,0
869747.4025974026,-2158109.782608696,0.0,0.0,-1387.4585,0
-643047.4025974027,-2138168.4782608696,0.0,0.0,-1909.4131,0
-623142.2077922078,-2138168.4782608696,0.0,0.0,-1794.6958,0
-603237.012987013,-2138168.4782608696,0.0,0.0,-1613.4951,0
-583331.8181818181,-2138168.4782608696,0.0,0.0,-1293.6272,0
-563426.6233766235,-2138168.4782608696,0.0,0.0,-811.62244,0
-543521.4285714286,-2138168.4782608696,0.0,0.0,-452.87875,0
-523616.23376623384,-2138168.4782608696,0.0,0.0,-312.5417,0
-503711.038961039,-2138168.4782608696,0.0,0.0,-332.14996,0
-483805.8441558442,-2138168.4782608696,0.0,0.0,-296.60852,0
-463900.6493506494,-2138168.4782608696,0.0,0.0,-248.44556,0
-443995.4545454546,-2138168.4782608696,0.0,0.0,-179.61029,0
-424090.2597402598,-2138168.4782608696,0.0,0.0,-141.9874,0
-404185.064935065,-2138168.4782608696,0.0,0.0,-102.34375,0
-384279.8701298702,-2138168.4782608696,0.0,0.0,-88.85208,0
-364374.6753246754,-2138168.4782608696,0.32290533,360.12085,346.34772,1
-344469.48051948054,-2138168.4782608696,6.3721123,850.98895,843.66644,1
-324564.28571428574,-2138168.4782608696,3.945398,554.9496,425.81018,1
-304659.09090909094,-2138168.4782608696,0.0006954706,69.03646,-249.93022,0
-284753.89610389614,-2138168.4782608696,11.060473,795.84015,751.79407,1
-264848.70129870134,-2138168.4782608696,8.302677,659.1982,650.8955,1
-244943.50649350655,-2138168.4782608696,23.699284,834.98816,809.66205,2
-225038.31168831172,-2138168.4782608696,1.84427,416.02817,208.73694,1
-205133.11688311692,-2138168.4782608696,228.35928,373.9528,61.04415,2
-185227.92207792212,-2138168.4782608696,723.3865,886.6549,163.26843,2
-165322.7272727273,-2138168.4782608696,1014.20184,1290.5847,276.3829,2
-145417.5324675325,-2138168.4782608696,1139.6606,1551.6936,412.0329,2
-125512.33766233773,-2138168.4782608696,1404.419,1763.0571,358.63806,2
-105607.1428571429,-2138168.4782608696,1672.7991,1897.7867,224.98766,2
-85701.94805194804,-2138168.4782608696,1798.8839,2015.0012,216.11728,2
-65796.7532467533,-2138168.4782608696,1973.2402,2126.5874,153.34703,2
-45891.558441558445,-2138168.4782608696,2136.8088,2223.1396,86.330734,2
-25986.363636363705,-2138168.4782608696,2293.0715,2314.9902,21.918741,2
-6081.168831168849,-2138168.4782608696,2409.2202,2393.6628,-15.557412,2
13824.02597402595,-2138168.4782608696,2516.3296,2473.6587,-42.67088,2
33729.22077922075,-2138168.4782608696,2501.3716,2541.7139,40.34214,2
53634.41558441555,-2138168.4782608696,2576.5654,2613.896,37.330456,2
73539.61038961035,-2138168.4782608696,2718.5989,2676.794,-41.804974,2
93444.8051948052,-2138168.4782608696,2778.169,2731.708,-46.460785,2
113349.99999999994,-2138168.4782608696,2804.2065,2790.6025,-13.60407,2
133255.1948051948,-2138168.4782608696,2842.2075,2840.4763,-1.7312484,2
153160.38961038954,-2138168.4782608696,2920.2188,2888.4531,-31.765469,2
173065.5844155844,-2138168.4782608696,2970.3633,2933.6548,-36.70832,2
192970.7792207792,-2138168.4782608696,2996.3013,2972.7764,-23.524813,2
212875.974025974,-2138168.4782608696,3033.2065,3011.9048,-21.30184,2
232781.16883116885,-2138168.4782608696,3094.9976,3046.451,-48.546814,2
252686.3636363636,-2138168.4782608696,3104.3733,3072.6387,-31.734606,2
272591.55844155845,-2138168.4782608696,3032.1523,3089.8438,57.691254,2
292496.7532467532,-2138168.4782608696,2991.7944,3090.2603,98.46592,2
